name	SRX1158749	SRX1158748	SRX1158761	SRX1158760	SRX1158767	SRX1158766	SRX1158765	SRX1158764	SRX1158769	SRX1158768	SRX1158747	SRX1158746	SRX1158763	SRX1158824	SRX1158810	SRX1158816	SRX1158822	SRX1158811	SRX1158798	SRX1158799	SRX1158796	SRX1158797	SRX1158794	SRX1158795	SRX1158792	SRX1158793	SRX1158790	SRX1158791	SRX1158762	SRX1158774	SRX1158813	SRX1158812	SRX1158815	SRX1158814	SRX1158817	SRX1158775	SRX1158819	SRX1158818	SRX1158823	SRX1158776	SRX1158821	SRX1158758	SRX1158759	SRX1158778	SRX1158779	SRX1158752	SRX1158753	SRX1158750	SRX1158751	SRX1158756	SRX1158757	SRX1158754	SRX1158755	SRX1158772	SRX1158777	SRX1158773	SRX1158771	SRX1158820	SRX1158803	SRX1158789	SRX1158788	SRX1158770	SRX1158784	SRX1158787	SRX1158786	SRX1158781	SRX1158780	SRX1158783	SRX1158782	SRX1158802	SRX1158785	SRX1158800	SRX1158801	SRX1158806	SRX1158807	SRX1158804	SRX1158805	SRX1158808	SRX1158809
hsa-miR-671-5p	4806.436445326786	11984.289502836618	2674.5625318544767	5863.47100363792	3696.929602677356	671.5716268449565	7398.552405421639	4345.952158609295	4185.333647724593	1305.4514686329023	5904.512954562928	3190.131858783496	784.1550097386994	3828.897949639762	0.0	1008.328795853752	0.0	0.0	0.0	0.0	2372.6401643406302	939.776020048555	0.0	0.0	0.0	0.0	12.65318259175139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2977.8461337085637	0.0	0.0	0.0	3355.584152683305	41.187009617166744	156.47819737116626	14889.424129625575	12655.225939979302	15120.015120015121	41.95921564239559	1516.8752370117556	103.39835941269732	14556.642329062772	2133.973043536904	25633.681798653874	5939.640410958904	0.0	2113.6167203582936	4156.349487088786	3995.2923686818635	8282.574365915756	108.66021949364338	0.0	0.0	0.0	69.93985172751434	6282.5529158035615	0.0	9.298606138939773	3569.5672970522514	139.9645423159466	2549.751243781094	749.4209020302494	0.0	2327.5120823079433	0.0	13.83460727008612	0.0	0.0	0.0	0.0	0.0	0.0	198463.91261637156
hsa-miR-186-5p	5328.875189384045	5572.526771627111	7868.359100065529	470.7896426278622	18079.931509514732	179.08576715865507	7868.396167502275	682.422239781625	117.8967224711153	2151.577420524598	9994.618282463289	3615.4827732879626	607.0877494751221	12290.470136057404	0.0	6806.219372012826	0.0	102.73480038628286	18.620066846039975	0.0	6124.014053117239	0.0	0.0	0.0	0.0	35.106196243637	12.65318259175139	0.0	6317.862319831524	5523.839353084381	43.08951847463105	0.0	0.0	0.0	0.0	229.06508720835106	0.0	0.0	0.0	9289.135979342449	0.0	678.0721886083871	0.0	2910.486374611935	0.0	3146.941173179669	589.8959255045717	4480.595574550217	413.28006612481056	12245.055252078577	2004.868967492482	5565.068493150685	74.81669908723627	6246.562426337708	353.73187124159887	898.1665014866205	225.59541074478713	325.9806584809302	23.554212965416525	9.177090311745758	0.0	1725.183009278687	6495.66529422295	0.0	18.597212277879546	4640.437486167926	186.6193897545955	6063.432835820895	113.54862151973475	0.0	7286.447060218816	0.0	13.83460727008612	39.7685470561333	0.0	0.0	20.310445154181664	5322.687957418497	14268.677059374735	195716.9178125729
hsa-miR-381-3p	156.7316232171778	67.1388767665917	1291.168118826299	0.0	319.10339728372963	1372.990881549689	47.57911514740604	538.7543998275986	29.474180617778824	24.175027196905596	4289.997693549627	276.47809442790305	354.13452052715456	58.45645724640858	16273.460674780295	20.16657591707504	140.91784489642538	41.09392015451314	93.10033423019988	3733.278025510733	4119.589923615937	156.62933667475917	24.68602462430956	26.51160324502024	0.0	5611.140366274647	31.632956479378475	87.46897584762904	150.425293329322	5851.28343844763	64.63427771194657	0.0	71.3368526180625	0.0	320.1024327784891	163.61791943453647	0.0	0.0	74.73562273457644	1791.8988422389436	7496.035750324348	11735.86480283747	1313.7727173199037	301.8282166264229	661.5006615006615	0.0	4908.776808663043	4859.722892396774	344.4000551040088	350.04222986534614	11026.77932120865	80.26541095890411	8416.87864731408	388.9369057908384	707.4637424831977	1347.2497522299307	257.823326565471	0.0	11506.233033605973	6722.218653353768	21.320749353270603	139.87970345502868	8686.46054437426	9824.521950568178	9.298606138939773	4304.898160245015	0.0	6343.283582089552	227.0972430394695	15790.798892126182	1660.3907848311442	85.64851988651571	62.255732715387545	5229.5639378815295	55.994176605633015	23.90095444478083	9398.658495097567	0.0	0.0	181963.6585887299
hsa-miR-130b-3p	4336.2415756752525	4934.707442344489	766.9344465208844	4836.293601540766	0.0	59.69525571955169	35.68433636055453	2693.771999137993	103.15963216222589	7071.195455094887	1091.7198431613747	3339.00467886006	12597.070801608783	58.45645724640858	55.44620332122758	70.58301570976263	0.0	4787.441698000781	0.0	0.0	5689.353019509913	1527.136032578902	12.34301231215478	0.0	0.0	0.0	37.959547775254165	9627.054154229672	2953.805759921232	0.0	0.0	0.0	71.3368526180625	8700.893271103143	0.0	4450.407408619392	0.0	155.99407222525542	0.0	59.16647120600286	41.187009617166744	5685.374504485708	0.0	0.0	0.0	5216.929144871185	189.60940462646946	275.7289584338595	10607.52169720347	284.2085994778269	0.0	3531.678082191781	3853.060002992668	667.8714543883084	265.29890343119916	0.0	9072.15830352251	0.0	7066.263889624958	22.942725779364395	35.53458225545101	326.38597472840024	0.0	5319.859167796932	37.19442455575909	1592.027014485304	93.30969487729774	2129.9751243781093	5700.140800290685	0.0	1319.4176772318913	0.0	2822.2598830975685	9902.368216977193	111.98835321126603	15.933969629853888	55.85372417399958	16622.31093368818	0.0	172987.24826658829
hsa-miR-107	10361.701757135646	458.7823245717099	1155.255685265636	23582.281189813824	241.273300385259	124.36511608239937	1262.829014537402	107.75087996551973	280.00471586889887	3287.803698779161	205.01781092232386	964.1287395434567	219.22613175490523	14.614114311602146	55.44620332122758	4759.3119164297095	15.657538321825042	15814.310272795141	12.413377897359984	362.95758581354346	16.611249691999745	117.47200250606937	586.2930848273521	5697.048963985457	8.428235262387819	76.06342519454684	54.83045789758935	34.62313627301983	547.00106665208	109.14802845441646	43.08951847463105	0.0	71.3368526180625	10.303011570281994	11139.564660691422	349.05156146034454	0.0	0.0	0.0	517.0022603000725	75.50951763147238	14934.974615759094	3722.3560324063938	57.491088881223405	1512.001512001512	1547.8288436972596	316.0156743774491	275.7289584338595	283.1733786410739	764.8476245834553	429.61477874838897	392.4086757990867	785.5753404159809	307.74468976716173	176.86593562079943	1693.095474066733	1917.5609913306912	217.32043898728676	72.62548997670096	67.29866228613557	16713.09852081379	233.13283909171446	17.04899027355105	10250.860289863223	14011.449683692414	542.5742291519422	1866.1938975459548	103.64842454394693	22.709724303946953	0.0	34.59147468398217	4732.080723729994	7138.657351364443	2439.137552776176	46.66181383802751	29.212277654732123	0.0	110.88933244621867	0.0	170504.98373856215
hsa-miR-375-3p	104.48774881145187	2081.3051797643425	16561.900832463656	727.5839931521507	5720.512122037592	134.3143253689913	8522.609000779108	1508.5123195172762	0.0	2864.740722833313	19558.699161989698	574.2237345810294	4249.614246325855	6400.98206848174	0.0	40.33315183415008	0.0	0.0	0.0	0.0	24.916874537999618	0.0	18.514518468232172	0.0	10.113882314865384	0.0	0.0	0.0	9066.542679758226	99.65689554533677	0.0	0.0	0.0	0.0	256.0819462227913	327.23583886907295	0.0	0.0	0.0	4984.775199105741	4448.197038654009	1147.506780721886	0.0	194.03242497412901	189.000189000189	447.5649668522196	1727.5523532633886	0.0	160.72002571520412	3131.1116891625	4152.942861234426	133.77568493150685	224.45009726170883	565.7264084230377	3625.751680226388	1238.8503468780973	886.2676850688066	162.9903292404651	0.0	0.0	0.0	0.0	5881.9016443751125	28.110220173299506	0.0	14720.895533043484	3919.0071848465054	217.66169154228854	4837.171276740701	8578.828099708644	10140.243721647345	21.41212997162893	4627.6761318438075	39.7685470561333	11170.838232823786	15.933969629853888	25.388056442727084	0.0	0.0	170498.93344421586
hsa-miR-34a-5p	4937.046131341101	4464.735304978348	1033.9052981579011	299.5934089450032	93.39611627816477	5208.4110615308855	3949.0665572347016	431.0035198620789	58.94836123555765	6188.8069624078325	307.52671638348585	2381.9651212250105	430.0204892115448	0.0	0.0	11968.862806784036	0.0	0.0	0.0	0.0	3643.400765778611	234.94400501213875	30.857530780386952	7379.062903197299	45.512470416894224	35.106196243637	25.30636518350278	0.0	273.50053332604	6805.142295810139	43.08951847463105	53.858997145473154	107.00527892709374	11853.614811609434	384.1229193341869	261.78867109525834	0.0	0.0	0.0	3435.88150646288	0.0	0.0	437.92423910663456	819.2480165574335	0.0	3874.2342443145258	210.67711625163275	7892.741435169228	321.44005143040823	2466.3525920787692	0.0	6287.457191780822	8903.187191381117	8505.53940441581	0.0	3097.1258671952432	112.79770537239357	0.0	23065.463046384135	13.765635467618637	49.748415157631406	163.19298736420012	605.2391547110623	10955.958312543482	4342.449066884874	121.36528809977655	93.30969487729774	3871.268656716418	5177.817141299905	0.0	637.4714620333857	21.41212997162893	0.0	99.42136764033326	195.97961811971555	15.933969629853888	60.931335462545	44.355732978487474	42.5930658488798	168871.88376061857
hsa-miR-423-5p	156.7316232171778	167.84719191647923	8392.592772370943	2824.737855767173	5393.625715064016	119.39051143910338	5322.913507116051	2801.522879103513	1591.6057533600565	1583.4642813973167	4735.911432305682	0.0	252.95322894796752	18355.327575372296	0.0	20.16657591707504	0.0	82.18784030902629	18.620066846039975	0.0	1553.1518462019762	156.62933667475917	0.0	26.51160324502024	0.0	11.702065414545666	0.0	0.0	3514.481853239614	28.47339872723908	0.0	26.929498572736577	0.0	0.0	576.1843790012804	2977.8461337085637	0.0	0.0	74.73562273457644	1204.4603066936297	21087.748923989373	156.47819737116626	0.0	11814.41876509141	0.0	3118.9683627514055	484.5573673787553	0.0	298.4800477568076	770.7351850246155	2004.868967492482	0.0	2730.809516684124	1532.1756894790603	1326.4945171559957	77.42814667988108	2691.0309710271035	108.66021949364338	3827.5596068801856	9.177090311745758	0.0	3123.9800438289735	7467.45773981536	0.0	0.0	8609.79632049003	4478.865354110291	62.189054726368155	0.0	0.0	2260.799952560263	0.0	13640.922768304916	0.0	223.97670642253206	23.90095444478083	35.543279019817916	0.0	13885.339466734817	167823.06806968973
hsa-miR-218-5p	12695.261480591402	335.69438383295847	2189.160983423537	213.99529210357372	0.0	74.61906964943961	35.68433636055453	4310.035198620789	10846.498467342608	132.9626495829808	0.0	8634.623564440664	379.4298434219513	0.0	0.0	0.0	0.0	164.37568061805257	55.860200538119926	0.0	0.0	0.0	24.68602462430956	8139.0621962212135	10.113882314865384	23.404130829091333	12.65318259175139	12726.735985830026	54.700106665208	99.65689554533677	43.08951847463105	9586.901491894221	26358.967042374094	10694.52600995271	0.0	294.51225498216564	0.0	0.0	0.0	223.98735527986796	0.0	625.912789484665	0.0	150.91410831321144	0.0	5986.181431648437	2507.0576833944297	275.7289584338595	7048.72112779538	11.239888114942309	1002.434483746241	267.5513698630137	673.3502917851265	722.8726329849926	0.0	46.45688800792865	128.9116632827355	0.0	23.554212965416525	45.88545155872879	14.213832902180402	11027.183289038094	0.0	0.0	46.49303069469887	21.417403782313507	93.30969487729774	4368.781094527363	45.419448607893905	0.0	971.0321107717853	0.0	27.66921454017224	18532.14292815812	0.0	0.0	3087.187663435613	0.0	42.5930658488798	166155.41298666963
hsa-miR-195-5p	313.4632464343556	5438.249018093928	80.90025807182326	1540.7661031457308	1081.838346888742	134.3143253689913	2723.904342188996	215.50175993103946	324.21598679556706	773.6008703009791	2752.3641116321983	425.3509145044662	1037.108238686667	0.0	138.61550830306896	0.0	0.0	0.0	17121.15146493376	155.5532510629472	0.0	234.94400501213875	30.857530780386952	103.10067928618983	10548.779254404595	23.404130829091333	8732.80485207375	4121.975486819519	109.400213330416	4802.513251994325	43.08951847463105	12077.880109872354	71.3368526180625	0.0	0.0	12042.278870381884	0.0	77.99703611262771	74.73562273457644	12.678529544143469	0.0	417.2751929897767	1313.7727173199037	64.67747499137633	0.0	97.90483649892303	358.15109762777564	689.3223960846487	252.56004040960644	11.239888114942309	1002.434483746241	454.83732876712327	897.8003890468353	1339.6715643906655	10081.358330385567	4026.263627353816	3400.0451190821486	162.9903292404651	70.66263889624958	6529.499756807107	8746.245179141675	396.3258264559146	17.04899027355105	175.68887608312193	18.597212277879546	1799.0619177143346	186.6193897545955	8131.218905472637	5995.367216241995	0.0	1163.7560411539716	11780.240172724514	48.42112544530142	0.0	0.0	23.90095444478083	20.310445154181664	110.88933244621867	6303.773745634211	163452.606232784
hsa-miR-153-3p	653.0484300715742	67.1388767665917	888.2848336286193	299.5934089450032	62.26407751877652	29.847627859775844	0.0	2550.1041591839667	2402.1457203489745	36.2625407953584	107.63435073422005	191.4079115270098	303.54387473756105	4004.2673213789876	55.44620332122758	40.33315183415008	93.94522993095026	41.09392015451314	0.0	0.0	13.842708076666455	0.0	0.0	106.04641298008096	30.341646944596153	52.6592943654555	10476.83518597015	21.86724396190726	205.12539999453	4598.453894449111	8057.739954756006	0.0	0.0	0.0	0.0	654.4716777381459	0.0	7058.731768192808	7884.608198497814	247.23132611079765	0.0	208.63759649488836	1094.8105977665864	3514.142807864781	0.0	363.64653556742843	189.60940462646946	379.1273178465568	528.0800844928135	16.056983021346156	286.409852498926	294.3065068493151	9426.904084991771	1331.8142531625679	8843.296781039971	4630.203171456888	241.70936865512905	0.0	9639.561656096714	8158.433287141979	13730.56258350627	3357.112882920688	85.24495136775525	42.16533025994926	0.0	28.55653837641801	0.0	77.7363184079602	136.2583458236817	17.984964569619798	0.0	0.0	0.0	8212.204967091528	55.994176605633015	31.867939259707775	25.388056442727084	4280.328232424041	28899.395178464947	159361.86710587036
hsa-miR-93-5p	130.60968601431483	100.70831514988754	1412.518505934034	85.59811684142949	5588.200957310192	2074.410136254421	23.78955757370302	215.50175993103946	103.15963216222589	3166.9285627946333	76.88167909587146	3509.145044661846	101.18129157918702	43.84234293480643	0.0	8419.54544537883	0.0	0.0	16525.30932586048	103.70216737529813	15697.630958939759	156.62933667475917	0.0	0.0	0.0	29.25516353636417	12.65318259175139	10.93362198095363	0.0	0.0	64.63427771194657	0.0	0.0	0.0	0.0	6348.375274060015	0.0	116.99555416894157	21299.652479354285	5033.376229024958	61.78051442575012	5268.099311495931	0.0	86.23663332183511	0.0	69.93202607065932	7226.225087431003	551.457916867719	91.84001469440234	5327.706966482654	286.409852498926	6100.171232876713	74.81669908723627	2239.3337000078573	442.16483905199857	7727.329038652131	112.79770537239357	0.0	0.0	0.0	28.427665804360803	9278.686995850236	1585.5560954402476	9037.435785715792	32.545121486289204	85.66961512925403	606.5130167024354	4073.3830845771145	0.0	0.0	14.824917721706644	0.0	62.255732715387545	0.0	83.99126490844952	31.867939259707775	15.23283386563625	7784.431137724551	0.0	158838.2913501343
hsa-miR-181b-5p	5903.557807847031	4229.749236295277	0.0	128.39717526214423	389.15048449235326	104.46669750921546	23.78955757370302	2406.4363192299406	44.21127092666824	1462.5891454127886	138.38702237256862	276.47809442790305	379.4298434219513	3332.018063045289	0.0	0.0	0.0	0.0	46.55016711509994	622.2130042517888	5.537083230666582	156.62933667475917	49.37204924861912	21129.74778628113	0.0	64.36135978000117	69.59250425463264	8163.7710791120435	2762.355386593004	170.84039236343446	0.0	0.0	107.00527892709374	0.0	0.0	338.1437001647087	0.0	0.0	14012.929262733081	33.80941211771592	82.37401923433349	312.9563947423326	0.0	0.0	283.5002835002835	1090.9396067022853	0.0	103.39835941269732	3903.2006245120997	309.89977231198077	429.61477874838897	9685.359589041096	0.0	0.0	0.0	46.45688800792865	2513.7774340133424	108.66021949364338	6124.095371008297	68.82817733809318	21.320749353270603	0.0	7987.451943158667	28.110220173299506	906.6140985466278	78.53048053514952	699.8227115797331	5985.6965174129355	45.419448607893905	0.0	6011.504136152044	21315.7753867566	12997.61353024591	6740.768726014595	83.99126490844952	39.83492407463471	40.62089030836333	44.355732978487474	0.0	154642.01079953808
hsa-miR-137-3p	6399.874614701427	0.0	53.394170327403344	0.0	0.0	3193.6961809960153	77.31606211453482	359.16959988506574	15252.888469700543	2598.8154236673518	30.752671638348584	382.8158230540196	404.7251663167481	58.45645724640858	0.0	2944.320083892956	0.0	61.640880231769714	27.930100269059963	0.0	3557.575975703279	313.25867334951835	12.34301231215478	70.6976086533873	2927.9689301535286	5886.13890351647	25.30636518350278	38.267676933337704	54.700106665208	711.834968180977	86.1790369492621	3339.2578230193353	0.0	30.90903471084598	12996.158770806658	621.7480938512387	0.0	0.0	0.0	10.565441286786225	0.0	678.0721886083871	0.0	8731.459123835804	9166.509166509168	251.75529385437352	3118.0213205241644	137.86447921692974	1469.4402351104375	9.634189812807692	0.0	294.3065068493151	748.1669908723627	62.85848982478196	0.0	1935.7036669970269	4286.312804150955	0.0	9038.929225478592	5166.701845512862	0.0	4709.283349652632	59.67146595742867	0.0	27.89581841681932	35.695672970522516	373.238779509191	2860.696517412935	90.83889721578781	0.0	7041.835917810656	0.0	13.83460727008612	8251.97351414766	0.0	63.73587851941555	60.931335462545	44.355732978487474	12735.326688815061	143993.75582861435
hsa-miR-130a-3p	156.7316232171778	167.84719191647923	0.0	0.0	0.0	74.61906964943961	29.736946967128777	71.83391997701315	5025.3477953312895	773.6008703009791	0.0	85.07018290089324	202.36258315837404	9104.593216128136	0.0	20.16657591707504	0.0	226.01656084982227	27.930100269059963	0.0	22.148332922666327	0.0	0.0	0.0	30.341646944596153	0.0	0.0	7363.79440417227	41.025079998906	0.0	43.08951847463105	2208.218882964399	0.0	0.0	0.0	130.89433554762917	68265.02893586866	77.99703611262771	0.0	278.9276499711563	0.0	9805.967035259753	0.0	7481.027940669196	0.0	69.93202607065932	0.0	206.79671882539463	206.64003306240528	125.2444675665	0.0	0.0	0.0	2647.91388386894	0.0	1827.3042616451935	1466.3701698411164	162.9903292404651	0.0	6162.416144337277	21.320749353270603	5292.115447381918	0.0	0.0	23.246515347349433	21.417403782313507	0.0	11054.10447761194	0.0	17.984964569619798	74.12458860853322	0.0	0.0	0.0	0.0	0.0	30.4656677312725	33.266799733865604	63.889598773319705	141221.86168284074
