name	SRX2540520	SRX2540521	SRX2540509	SRX2540508	SRX2540518	SRX2540519	SRX2540514	SRX2540512	SRX2540513	SRX2540510	SRX2540511	SRX2540516	SRX2540517	SRX2540507	SRX2540515
hsa-miR-370-3p	527.8782566966146	378.24631255090037	706.7962254481537	1558.405434986583	282.9443742968107	425.2121222546671	59.04805511204123	554.7408371643406	248.15761768687022	3307.628335979436	282.63173402930306	161.3024539494992	111.98795731756394	601.894052730094	249.50084860228625	9456.374618805166
hsa-miR-144-5p	485.3106681003109	404.035833861189	202.52825046723473	284.18355018602114	897.7317147560859	1813.7366630685801	690.5287508119108	378.98136400336136	669.2735749736803	88.79778497669861	1051.7493867789713	1438.5989198359798	586.8951742848884	175.69739689520085	192.0158530843195	9360.064886084432
hsa-miR-199b-3p	392.0100100763373	584.1100352909244	679.541579129647	733.6910129942253	554.1114913045142	436.9041117098362	833.7349974291536	721.3461710981854	165.43841179124684	610.8859665264453	123.6945730837291	1200.894644951	627.0652251152587	572.6111532475603	794.3441683900511	9030.383552138115
hsa-miR-501-3p	661.5043425968036	1216.8582028775677	184.73860684511277	165.1122302756771	699.6706527483185	436.8369163681402	815.7851733668554	714.022859716478	955.0308317040158	129.80881016674013	120.65403609172692	405.1683675914199	801.2336435138824	188.7442332983098	1130.9707133242568	8626.139620485304
hsa-miR-98-5p	396.818942844646	433.9727928090972	605.6860490535738	1129.7804356613206	458.55367928772694	917.6957409262994	404.0574056952535	349.32195290744613	270.71740111294935	553.9519650343566	457.8357678820891	514.6730615728186	220.1156758583697	800.6843500587977	607.195245192468	8121.0604658972115
hsa-miR-486-3p	539.5241064069241	389.55750610804455	908.6402588529991	632.8243748835085	427.1734553486208	590.5126628277521	762.5242200016753	488.83103472897335	744.4728530606108	613.382289798882	319.3945903871488	158.60283128925653	281.0430586120601	768.8935586898888	271.4569232792875	7896.833724275632
hsa-miR-375-3p	318.85533344778395	218.0798117817392	787.5338388100919	119.38884343010497	552.539578113977	72.57096903208605	94.35918441492304	93.3722201167702	180.4782674086329	173.31615862921896	10.641879472007988	44.46878437566389	2753.4896968869807	1960.5046168405083	266.6665069861235	7646.265689746612
hsa-miR-139-5p	592.7335921523036	273.2784363406027	723.9016520078864	1318.6751775670903	211.41023248741186	335.7079271150943	152.23020188353487	527.2784194829376	751.9927808693037	848.0366774079891	47.266529602944566	307.5320147126435	230.35177917237363	554.055652585361	706.9856045994384	7581.436677986915
hsa-miR-328-3p	477.6806286349357	549.2715591349199	476.21507542295734	767.7718707818984	437.6206322457339	543.6103143236816	213.82850522300646	637.1280902085496	879.8315536170853	297.41908703038814	10.780085698917182	519.3774040233526	140.64778404934185	817.6017479281624	545.3090547051569	7314.093393028088
hsa-miR-107	555.5873473866606	713.0576418423681	210.85289139297117	286.0886913045864	491.74281255994384	411.2354911818202	1009.3751702208967	604.1731889908662	223.09119165789346	199.46811672141922	709.6889751787152	668.3565804589646	615.386661358916	163.52034958563243	253.29326150104131	7114.918371342695
hsa-let-7e-5p	427.814304918464	150.19002805176004	416.63687471540845	1280.8951707742037	293.3190013543604	207.3177877358288	217.03593280135158	366.074027693102	354.5645961798767	861.6059774817377	70.01527455219801	104.00671246176566	94.30282414816399	1869.611656565516	386.41028092531417	7099.800450359052
hsa-miR-224-5p	783.0829977621897	221.24694597773959	906.9297161970259	903.3544137198102	134.21720319207685	922.9952135414203	34.91878342173867	197.7294073061016	233.11776206948414	1285.6064853052148	17.552190817467718	74.1646336383332	112.93486789240242	888.0546645049508	158.68253971105406	6874.58782505701
hsa-miR-142-3p	433.50671594065835	583.6575875486382	417.03029952628236	542.9652187911689	279.60708167689955	591.050225561323	328.7858483979439	252.65424266890759	744.4728530606106	339.143347441126	270.33137983438473	984.9123338785321	219.3044891325914	319.21259732939956	494.41088159029044	6801.045102378757
hsa-miR-941	296.36679607615207	280.97004795946066	672.5853723286891	462.3142447718961	147.56637367172132	283.02677922513567	650.1171250541694	488.8310347289733	849.751842382313	337.0036417790369	171.65213382121988	361.3744888808174	90.52465095455854	408.80087396408095	1000.5982032346105	6501.483608832836
hsa-miR-152-3p	323.80816608320293	419.4190570989051	464.58338536233913	575.3526178067824	271.3363999666851	428.52709244502165	97.30177852349652	313.0715615679942	383.5163182433449	424.0183387039946	116.50784928445108	615.064029425287	1069.8300886811212	459.2486413894359	491.9491398840812	6453.534464466142
hsa-miR-652-3p	347.9699577235576	347.93231381775405	409.50391184	770.3120589399858	400.475114389332	377.90660170041843	470.81505737175735	225.1918249875046	345.9166791998797	505.3271538633812	742.8584696369212	493.20606212266676	181.74370299733178	333.1292228260491	480.63843474744425	6432.926566163984
hsa-miR-27a-5p	499.5667944698277	393.6295357886164	123.84328829246449	228.61693422786058	309.64271525609945	568.4725907513407	583.0259793786928	384.473847539642	1609.26455106031	29.599261658899536	4.284393034185034	432.08960467550645	86.16886231030146	72.19249476386965	723.7520616255119	6048.622914833128
hsa-miR-2110	413.82924574048025	450.1855035743372	247.68657658492899	227.02931662905598	440.52262582826523	404.2471756453978	520.642984276935	615.1581560634272	556.4746578432847	208.6213020536895	110.42677530044652	225.19352357524227	341.7084627733786	258.3273607815577	816.1671759477988	5836.220842618225
hsa-miR-23b-3p	167.76047298213064	291.6025699031762	460.9912457847953	1585.606616512768	159.53709719966324	155.82599739389588	199.8021399721395	274.62417681402997	203.038050834712	299.73710149765134	78.08651820369496	202.2467309631796	494.1610653223735	521.4385615775886	233.63259463118084	5328.090939592979
hsa-miR-145-3p	326.4853729131591	241.60709438059905	269.2394140501921	82.23859161807762	493.4840087094631	130.3589628909694	620.887356909005	472.3535841201316	195.51812302601897	47.786759786657086	6.219280210913759	893.3501319853017	507.544068113424	132.20794221817093	812.9735650856895	5232.254256017773
hsa-miR-140-5p	338.532803647962	180.9790969143064	722.191109351913	459.4565330940476	137.11919677460824	431.5284843741265	290.72829792706017	192.236923769821	233.11776206948414	432.5771613523511	307.92347355368565	351.1759143865666	134.2087921404402	380.96762297078203	617.1652991026153	5209.908471429771
hsa-miR-19b-3p	415.03398881396055	233.46303501945525	641.7956045211695	336.89245446633345	248.31391754526942	271.91714939800147	142.81390073609973	230.6843085237852	172.95833959993985	334.1507008962514	839.326416019539	464.71004515343867	76.63662919026078	403.5821394028376	283.4329640121972	5095.711593298539
hsa-miR-320c	308.1359885296985	380.50531949274136	127.70830015084218	124.18571660363597	559.9762821446402	74.63962562288161	364.55284624843966	908.1429206987382	660.8584176639524	132.5505203186789	55.07978829754437	92.01606702566005	845.6598319232521	138.02310358641384	303.94811188355624	5075.982840190676
hsa-miR-379-5p	343.3517759418832	201.79169305945163	408.477586246416	728.7164778513056	163.67243805477048	276.97919847246175	40.01927987659938	285.6091438865912	157.9184839825538	1105.8712096897284	187.13123123504954	122.23291489432064	158.00781125471394	290.5095572425598	145.10969354708968	4615.398495235495
hsa-miR-432-5p	222.47588756936057	151.11754592344585	341.7664226634586	717.6031546596735	271.91679868319136	218.3848605132219	20.401985819442817	285.6091438865912	112.79891713039557	1450.0072036757292	83.20014859933517	70.41515772132949	63.443008514178	380.96762297078203	174.0517919849549	4564.15965031509
hsa-miR-424-3p	208.4205517120905	216.7224685548819	363.3192601287218	173.36784178946093	188.9197822227936	179.00839027914557	806.8593045708492	340.5339792493972	308.3170401564145	84.51837365252037	47.81935451058134	221.0691000665382	289.6283811572623	242.6711570978269	843.3128682757275	4514.4878534242125
hsa-miR-450b-5p	217.85770578768611	320.3330015383223	89.63243517299917	33.02244605513542	378.7101625203466	138.69118526132002	550.4612712438129	505.30848533781517	60.159422469544296	20.32720378984667	19.487077994196444	1137.890951292283	226.43788212970793	56.53629108013889	485.2292503617263	4240.084772034881
hsa-miR-106b-5p	212.43636195702481	273.2784363406027	265.47622020705097	118.1187493510613	125.80142180273582	174.439107043792	429.22639397058543	225.1918249875046	135.35870055647467	145.49998502206037	1203.7762363790853	429.3149924969237	191.97033720558736	130.46836403108975	128.14363584213422	4188.500767193713
hsa-miR-4433b-5p	171.27430694644818	185.95602207944984	271.2920652373601	990.0383346145406	101.85997474685185	254.93912639605043	6.473707038861663	241.66927559634638	248.15761768687022	381.93746068290847	9.121610976006846	74.08964411999312	41.60093792123711	826.2996388635684	359.0816213084104	4163.791344214903
hsa-miR-130b-5p	323.6743057417051	199.5294543480228	328.42418994686716	347.6882541382046	236.22227761805527	652.4667678718107	117.8999372835109	335.0414957131166	293.27718453902844	137.65439759440025	0.0	153.57853356047158	133.13562682228994	469.68611051192306	428.54265755928685	4156.821193248692
hsa-miR-203a-3p	47.58735140247153	505.8365758754864	381.10890375084375	106.05285560014643	18.862958286454045	31.17863854711845	171.4551500595483	428.41371582988677	1143.0290269213417	49.21323022804983	11.885735514190738	364.6740276877799	558.4247296680782	61.755025641382474	99.60073876203268	3979.0786637748106
hsa-miR-92b-3p	223.68063064284087	399.0589086960456	279.1605614548371	307.3627671285681	226.21039975832198	344.1745401688377	267.57989093961544	346.0264627856778	413.59602947811703	178.3088051740936	88.72839767570295	149.80406113735452	209.14098229599173	380.96762297078203	151.69651595019005	3965.496576256977
hsa-miR-330-3p	287.73280404954306	114.4692787982988	382.47733787562237	588.3710821169801	114.19344747261026	182.63693873074988	111.42623024464923	87.87973658048959	300.7971123477215	560.2462658570021	42.70572411494114	158.30287321589623	46.903637140332584	501.86830697292515	431.13746638475067	3911.1482419025124
hsa-miR-361-5p	233.3185752306832	184.14623111030676	266.16043726944025	343.87797190107364	202.7042517398177	221.34145554786244	245.80469453617164	181.2519566972598	67.67935027823734	173.67277623956716	55.00607830985947	353.42559993676883	395.8086202824836	202.66085879495938	757.8837777143048	3884.742635588796
hsa-miR-381-3p	189.74703407314598	161.97629173830424	268.8973055189975	535.3446543169068	122.89942822020443	104.95912372973926	24.521617571445695	324.05652864055537	90.23913370431644	1257.07707647736	159.07536717248303	170.37618566864816	48.608076175041845	199.181702420797	79.04186883720429	3736.00139426515
hsa-miR-543	460.0110635572248	308.11691249660663	310.2924377935505	532.1694191192977	247.68515226905427	222.95414374857546	21.971369344015343	439.398682902448	135.35870055647467	232.87129955736623	3.316949445820671	116.83366957383531	106.55900335515668	407.061295777	149.90010984025358	3694.50020933668
hsa-miR-11400	421.2584946936087	182.78888788344946	251.1076618968755	742.3699892010251	158.44884960621397	176.32057661129053	53.35903983546583	247.161759132627	82.7192058956234	425.08819153503913	100.7523394168029	149.07916246006712	68.43007087499397	447.0715940798675	186.42703407562828	3692.3828571985787
hsa-miR-660-5p	263.2363615554438	432.08759388290656	160.4489011302924	110.18066135703836	304.41912680754297	155.490020685414	281.9005156013397	324.05652864055537	135.35870055647467	100.92278372853697	236.8854729223596	399.5441537159143	326.99978517755426	103.50490213133119	313.7722672022352	3648.8077750949396
hsa-miR-382-5p	236.93280445112407	261.062347298887	241.18651449223057	497.55935546535767	243.47726157438376	335.0359736981306	24.71779051201726	263.6392097414688	127.83877274778163	458.6102469077687	52.51836622549396	162.65226527962054	228.0160664211054	205.27022607558118	215.3691325134935	3553.886333404445
hsa-let-7a-3p	241.55098623279855	194.55252918287937	200.13349074887216	122.56407862771414	365.94139075720847	116.24794113473043	273.66125209733394	263.6392097414688	210.55797864340505	170.1066001360853	81.40346764951565	595.3667826079609	214.90661557389717	214.83790610452778	254.09166421656832	3519.5618934549666
hsa-miR-197-3p	143.56521625640144	59.723101981721115	612.7163793696241	638.2222747194442	53.97708063508388	162.4783362218371	180.28293238526874	104.3571871893314	195.51812302601897	86.65807931460948	6.633898891641342	127.85712876982619	50.6912794396865	580.149325391579	512.5745433685369	3515.4048869606104
hsa-miR-500a-3p	198.07984033138467	472.12921907519683	96.98776859368421	97.95600584624304	274.38349322834307	210.25422416796042	287.7857038184867	258.1467262051882	195.51812302601897	72.03675729033381	85.27324200297309	277.6861864132941	331.5344347081696	70.88781112355876	577.9770324821495	3506.6365683129843
hsa-miR-22-5p	298.7762822231124	279.16025699031763	99.21147404644945	111.45075543608203	340.25874755180564	141.5133896125678	290.13977910534544	324.05652864055537	195.51812302601897	86.3014617042613	83.61476728006275	389.04562114830395	405.97212711908327	68.71333838970726	289.82018573641574	3403.5528380100886
hsa-miR-28-5p	284.3193653413489	147.4979639851597	409.50391184	384.20345891071014	90.68729945410598	170.2729958586167	126.72771960923136	120.83463779817319	315.8369679651076	442.2058368317521	135.71851482482913	146.90446642820498	61.80169685112463	315.73344095523714	228.5427773196942	3380.791053973296
hsa-miR-320d	286.45061320705327	195.33354016658694	111.00200021083658	45.5986454628089	192.5161814125736	49.687755406294	259.3256809258518	517.0780929155593	467.84693724083104	42.19550511012658	24.600708389836647	64.96234845917269	789.1945022227733	55.04522406264071	198.72861401100008	3299.5663492039453
hsa-miR-1180-3p	436.92015464885253	318.52321056917924	131.7117845099415	119.07131991034404	237.81837408844754	191.37233315127875	315.24991549850586	142.8045719432956	391.03624605203794	108.41175354584891	130.32847197537055	174.05067206731178	374.21905917616635	93.93722210238461	103.59275233966925	3269.047841578635
hsa-miR-215-5p	117.46244966432846	118.76753235001358	354.9376011144528	45.4058633258112	164.76068564821975	45.76002769523203	111.32814377436345	52.1785935946657	0.0	46.89521576078661	72.0054442196904	83.72579722669263	1690.7088313741017	169.17397869364635	79.64067087384977	3152.750835315854
hsa-miR-654-3p	205.8102750528832	147.4979639851597	311.3187633871345	454.05863325811197	119.99743463767304	99.85227776081469	32.56470813487988	357.011429858239	75.19927808693038	695.4043401789651	56.24993435204222	101.91075542416058	88.5045750615697	292.249135429641	66.26742538876724	3103.8969299969713
hsa-miR-125a-3p	197.57786405076786	148.40285946973125	31.816093401102755	35.24511069346184	35.54942138600955	36.55426588282853	890.6251501949076	54.924835362806	767.0326364866899	6.41911698626737	1.105649815273557	166.176772641604	119.18447768633638	33.05198555454273	489.62046529712654	3013.286704909456
hsa-miR-342-5p	394.7541470770423	107.68256266401231	142.31714897697577	107.00542615942919	93.29909367838424	108.31889081455806	115.74203493722368	208.7143743786628	368.47646262595885	535.2830331326289	331.28032590133955	47.09341751756648	142.9834968006101	105.24448031841239	185.8282320389828	2994.023127021788
hsa-miR-1301-3p	151.79762725851677	127.13781558230025	274.37104201811195	523.5962840857529	127.25241859400153	184.65279898164115	54.92842336003836	153.7895390158568	120.31884493908859	325.9484958582431	28.3322765163849	71.54000049643061	156.5558817066283	467.9465323248418	225.34916645758494	2993.5171471954227
